"id";"code_geo";"town_clean"
"10968278";"97224";"SAINT-JOSEPH"
"10968282";"41150";"MONT-PRES-CHAMBORD"
"10968284";"86031";"BONNES"
"10968293";"86194";"POITIERS"
"10968297";"58095";"DECIZE"
"10968301";"34160";"MONS"
"10968303";"78117";"BUC"
"10968304";"91479";"PARAY-VIEILLE-POSTE"
"10968306";"97415";"SAINT-PAUL"
"10968307";"67482";"STRASBOURG"
"10968308";"45202";"MESSAS"
"10968309";"31429";"POMPERTUZAT"
"10968310";"57013";"ALSTING"
"10968331";"79329";"THOUARS"
"10968342";"74011";"ANNECY-LE-VIEUX"
"10968353";"69244";"TASSIN-LA-DEMI-LUNE"
"10968369";"92023";"CLAMART"
"10968398";"16337";"SAINT-MAURICE-DES-LIONS"
"10968419";"93048";"MONTREUIL"
"10968427";"78642";"VERNEUIL-SUR-SEINE"
"10968433";"69123";"LYON"
"10968437";"78322";"JOUY-EN-JOSAS"
"10968442";"10323";"ROMILLY-SUR-SEINE"
"10968449";"63455";"VEYRE-MONTON"
"10968461";"78372";"MARLY-LE-ROI"
"10968466";"74012";"ANNEMASSE"
"10968473";"37261";"TOURS"
"10968480";"60486";"PAILLART"
"10968487";"18207";"SAINT-FLORENT-SUR-CHER"
"10968488";"60136";"CEMPUIS"
"10968489";"83019";"BORMES-LES-MIMOSAS"
"10968497";"89136";"CUY"
"10968499";"22210";"PLOUBAZLANEC"
"10968530";"74180";"MESSERY"
"10968532";"59650";"WATTRELOS"
"10968533";"59279";"HALLUIN"
"10968537";"64140";"BOUCAU"
"10968541";"86066";"CHATELLERAULT"
"10968545";"94017";"CHAMPIGNY-SUR-MARNE"
"10968549";"51573";"TINQUEUX"
"10968558";"64340";"ALCAY-ALCABEHETY-SUNHARETT"
"10968575";"64445";"PAU"
"10968577";"51014";"ARCIS-LE-PONSART"
"10968591";"22273";"SAINT-ALBAN"
"10968595";"21231";"DIJON"
"10968597";"39173";"COUSANCE"
"10968606";"64260";"HENDAYE"
"10968613";"2B033";"BASTIA"
"10968619";"27179";"COURBEPINE"
"10968625";"93032";"GAGNY"
"10968627";"68266";"REGUISHEIM"
"10968636";"56223";"SAINT-JEAN-LA-POTERIE"
"10968643";"87106";"NEXON"
"10968645";"69175";"SAVIGNY"
"10968646";"64559";"VIODOS-ABENSE-DE-BAS"
"10968648";"43040";"BRIOUDE"
"10968652";"63200";"LUSSAT"
"10968657";"67555";"ZEHNACKER"
"10968662";"19120";"LOUIGNAC"
"10968671";"75056";"PARIS"
"10968672";"34003";"AGDE"
"10968673";"38185";"GRENOBLE"
"10968690";"14098";"BRETTEVILLE-L'ORGUEILLEUSE"
"10968700";"67204";"HOENHEIM"
"10968707";"35238";"RENNES"
"10968720";"25521";"SAINT-JULIEN-LES-MONTBELIARD"
"10968735";"57663";"TALANGE"
"10968739";"67077";"COSSWILLER"
"10968744";"51454";"REIMS"
"10968745";"49125";"DOUE-LA-FONTAINE"
"10968748";"47323";"VILLENEUVE-SUR-LOT"
"10968750";"49301";"SAINT-MACAIRE-EN-MAUGES"
"10968757";"92063";"RUEIL-MALMAISON"
"10968758";"39447";"QUINTIGNY"
"10968759";"78642";"VERNEUIL-SUR-SEINE"
"10968765";"72130";"FAY"
"10968772";"31080";"BOULOGNE-SUR-GESSE"
"10968777";"63014";"AUBIERE"
"10968778";"70120";"CHAMPAGNEY"
"10968783";"67365";"OSTWALD"
"10968785";"37003";"AMBOISE"
"10968799";"22222";"PLOUHA"
"10968802";"33164";"FARGUES"
"10968804";"33091";"CANTENAC"
"10968806";"33138";"COUTRAS"
"10968813";"41018";"BLOIS"
"10968820";"16078";"CHAMPNIERS"
"10968825";"75056";"PARIS"
"10968832";"52045";"BETTANCOURT-LA-FERREE"
"10968835";"74007";"AMANCY"
"10968848";"75056";"PARIS"
"10968863";"60344";"LALANDELLE"
"10968865";"87114";"PANAZOL"
"10968877";"33550";"VILLENAVE-D'ORNON"
"10968890";"60647";"TROSLY-BREUIL"
"10968896";"51306";"JOISELLE"
"10968903";"47112";"GRATELOUP-SAINT-GAYRAND"
"10968906";"40065";"CAPBRETON"
"10968920";"47323";"VILLENEUVE-SUR-LOT"
"10968921";"81124";"LACAUNE"
"10968932";"63022";"AUZAT-LA-COMBELLE"
"10968943";"45127";"DORDIVES"
"10968952";"14068";"BIEVILLE-BEUVILLE"
"10968963";"57129";"CHARLY-ORADOUR"
"10968964";"78146";"CHATOU"
"10968975";"56046";"CRACH"
"10968977";"57606";"SAINT-AVOLD"
"10968980";"64399";"MONTARDON"
"10968992";"67204";"HOENHEIM"
"10968997";"91421";"MONTGERON"
"10969000";"67365";"OSTWALD"
"10969004";"64189";"CIBOURE"
"10969008";"76028";"AUBEGUIMONT"
"10969011";"14432";"MISSY"
"10969015";"95604";"SURVILLIERS"
"10969025";"78481";"LE PECQ"
"10969028";"43157";"LE PUY-EN-VELAY"
"10969029";"78220";"LES ESSARTS-LE-ROI"
"10969036";"68286";"ROSENAU"
"10969038";"03023";"BELLERIVE-SUR-ALLIER"
"10969041";"38185";"GRENOBLE"
"10969045";"10224";"MARIGNY-LE-CHATEL"
"10969048";"78396";"LE MESNIL-LE-ROI"
"10969049";"74093";"CRAN-GEVRIER"
"10969060";"95585";"SARCELLES"
"10969065";"59143";"LA CHAPELLE-D'ARMENTIERES"
"10969068";"92046";"MALAKOFF"
"10969069";"59328";"LAMBERSART"
"10969077";"28167";"FRUNCE"
"10969121";"89467";"VILLETHIERRY"
"10969122";"49223";"MURS-ERIGNE"
"10969123";"95450";"NEUVILLE-SUR-OISE"
"10969129";"18033";"BOURGES"
"10969136";"95428";"MONTMORENCY"
"10969137";"69266";"VILLEURBANNE"
"10969138";"78050";"BAZOCHES-SUR-GUYONNE"
"10969159";"81004";"ALBI"
"10969161";NULL;"NOUMEA"
"10969162";"59256";"FRETIN"
"10969163";"72181";"LE MANS"
"10969164";"59458";"PERONNE-EN-MELANTOIS"
"10969166";"75056";"PARIS"
"10969167";"94041";"IVRY-SUR-SEINE"
"10969168";"77534";"YEBLES"
"10969170";NULL;"NOUMEA"
"10969172";"44026";"CARQUEFOU"
"10969175";"57465";"METZERVISSE"
"10969176";"78108";"LES BREVIAIRES"
"10969178";"92026";"COURBEVOIE"
"10969179";"94058";"LE PERREUX-SUR-MARNE"
"10969181";"13095";"SAINT-MARC-JAUMEGARDE"
"10969186";"67482";"STRASBOURG"
"10969188";"74268";"SEYNOD"
"10969189";"69123";"LYON"
"10969191";"67152";"GEISPOLSHEIM"
"10969194";"78383";"MAUREPAS"
"10969198";"21630";"THOISY-LE-DESERT"
"10969201";"70122";"CHAMPLITTE"
"10969202";"33522";"TALENCE"
"10969204";"53271";"VILLAINES-LA-JUHEL"
"10969205";"34172";"MONTPELLIER"
"10969206";"64247";"GOTEIN-LIBARRENX"
"10969208";"89345";"SAINT-FLORENTIN"
"10969212";"91593";"SERMAISE"
"10969213";"77284";"MEAUX"
"10969214";"59350";"LILLE"
"10969240";"35238";"RENNES"
"10969242";"67305";"MOTHERN"
"10969249";"19044";"LA CHAPELLE-AUX-SAINTS"
"10969260";"13001";"AIX-EN-PROVENCE"
"10969263";"69266";"VILLEURBANNE"
"10969268";"44109";"NANTES"
"10969274";"94017";"CHAMPIGNY-SUR-MARNE"
"10969293";"62105";"BELLE-ET-HOULLEFORT"
"10969299";"18210";"SAINT-GEORGES-SUR-LA-PREE"
"10969304";"31457";"ROQUEFORT-SUR-GARONNE"
"10969308";"51030";"AY"
"10969316";"41167";"ONZAIN"
"10969319";"77108";"CHELLES"
"10969321";"67043";"BISCHHEIM"
"10969330";"87085";"LIMOGES"
"10969368";"95219";"ERMONT"
"10969414";"69123";"LYON"
"10969426";"91434";"MORSANG-SUR-ORGE"
"10969429";"85004";"ANGLES"
"10969430";"76561";"SAINT-AUBIN-LES-ELBEUF"
"10969436";"24442";"SAINT-LEON-SUR-L'ISLE"
"10969468";"45147";"FLEURY-LES-AUBRAIS"
"10969480";"43051";"LE CHAMBON-SUR-LIGNON"
"10969505";"72181";"LE MANS"
"10969527";"78005";"ACHERES"
"10969545";"92002";"ANTONY"
"10969558";"75056";"PARIS"
"10969560";"54140";"COURCELLES"
"10969563";"59215";"ESTREUX"
"10969583";"64445";"PAU"
"10969595";"92051";"NEUILLY-SUR-SEINE"
"10969627";"93048";"MONTREUIL"
"10969629";"91114";"BRUNOY"
"10969633";"92072";"SEVRES"
"10969645";"17297";"RIVEDOUX-PLAGE"
"10969654";"35238";"RENNES"
"10969669";"51136";"CHATILLON-SUR-MARNE"
"10969674";"22168";"PERROS-GUIREC"
"10969722";"92064";"SAINT-CLOUD"
"10969733";"71267";"LUGNY"
"10969743";"13030";"CUGES-LES-PINS"
"10969770";"33199";"GUJAN-MESTRAS"
"10969779";"13055";"MARSEILLE"
"10969781";"57631";"SARREGUEMINES"
"10969789";"72253";"ROEZE-SUR-SARTHE"
"10969803";"67482";"STRASBOURG"
"10969809";"76136";"BRACHY"
"10969817";"73317";"BEAUFORT-SUR-DORON"
"10969829";"64399";"MONTARDON"
"10969839";"73065";"CHAMBERY"
"10969840";"77249";"LESIGNY"
"10969861";"63345";"SAINT-GENES-CHAMPANELLE"
"10969869";"38158";"EYBENS"
"10969881";"93051";"NOISY-LE-GRAND"
"10969882";"35001";"ACIGNE"
"10969884";"94079";"VILLIERS-SUR-MARNE"
"10969887";"03309";"LE VEURDRE"
"10969890";"13022";"CASSIS"
"10969908";"35055";"CHANTEPIE"
"10969915";"31056";"BEAUZELLE"
"10969932";"61345";"REMALARD"
"10969938";"83028";"CALLAS"
"10969943";"02614";"PONTRU"
"10969950";"03197";"NEUILLY-LE-REAL"
"10969951";"67378";"PLOBSHEIM"
"10969952";"14076";"BLAINVILLE-SUR-ORNE"
"10969953";"24144";"CREYSSAC"
"10969958";"42090";"ESSERTINES-EN-DONZY"
"10969961";"63470";"VOLVIC"
"10969968";"91471";"ORSAY"
"10970004";"85164";"NOTRE-DAME-DE-MONTS"
"10970013";"32285";"MONTESQUIOU"
"10970014";"56162";"PLOEMEUR"
"10970017";"78551";"SAINT-GERMAIN-EN-LAYE"
"10970029";"87085";"LIMOGES"
"10970035";"77118";"CLAYE-SOUILLY"
"10970038";"56121";"LORIENT"
"10970040";"64237";"GELOS"
"10970045";"60159";"COMPIEGNE"
"10970047";"13055";"MARSEILLE"
"10970050";"54300";"LANEUVEVILLE-DEVANT-NANCY"
"10970052";"74263";"SCIEZ"
"10970054";"50582";"SOURDEVAL"
"10970056";"75056";"PARIS"
"10970065";"82121";"MONTAUBAN"
"10970066";"78208";"ELANCOURT"
"10970090";"06088";"NICE"
"10970091";"07198";"ROMPON"
"10970092";"24557";"TRELISSAC"
"10970123";"59202";"ERQUINGHEM-LYS"
"10970127";"26063";"BUIS-LES-BARONNIES"
"10970134";"71123";"CHENAY-LE-CHATEL"
"10970137";"38185";"GRENOBLE"
"10970146";"12096";"ESPALION"
"10970149";"81099";"GAILLAC"
"10970154";"22264";"LA ROCHE-DERRIEN"
"10970155";"23048";"CHAMPAGNAT"
"10970162";"94068";"SAINT-MAUR-DES-FOSSES"
"10970163";"38421";"SAINT-MARTIN-D'HERES"
"10970180";"41092";"FOUGERES-SUR-BIEVRE"
"10970184";"19073";"EGLETONS"
"10970185";"91589";"SAVIGNY-SUR-ORGE"
"10970200";"13085";"ROQUEFORT-LA-BEDOULE"
"10970204";"76451";"MONT-SAINT-AIGNAN"
"10970209";"92023";"CLAMART"
"10970217";"33063";"BORDEAUX"
"10970226";"27161";"CLAVILLE"
"10970227";"37043";"CANGEY"
"10970247";"57505";"NIDERVILLER"
"10970266";"40082";"CLASSUN"
"10970276";"59527";"SAINT-ANDRE-LEZ-LILLE"
"10970315";"33533";"TOULENNE"
"10970345";"21231";"DIJON"
"10970359";"75056";"PARIS"
"10970370";"76636";"SAINT-PIERRE-DE-VARENGEVILLE"
"10970386";"37261";"TOURS"
"10970393";"87085";"LIMOGES"
"10970398";"65417";"SEMEAC"
"10970399";"37232";"SAINT-PATRICE"
"10970400";"06004";"ANTIBES"
"10970407";"33009";"ARCACHON"
"10970409";"75056";"PARIS"
"10970424";"81222";"REALMONT"
"10970430";"59295";"HAZEBROUCK"
"10970434";"33186";"GENSAC"
"10970441";"51230";"EPERNAY"
"10970456";"17190";"L'HOUMEAU"
"10970458";"97209";"FORT-DE-FRANCE"
"10970460";"91377";"MASSY"
"10970463";"40306";"SORDE-L'ABBAYE"
"10970465";"2B305";"SAN-MARTINO-DI-LOTA"
"10970469";"75056";"PARIS"
"10970472";"92075";"VANVES"
"10970473";"67462";"SELESTAT"
"10970475";"34324";"VALRAS-PLAGE"
"10970479";"75056";"PARIS"
"10970480";"67482";"STRASBOURG"
"10970481";"59178";"DOUAI"
"10970482";"67482";"STRASBOURG"
"10970484";"78551";"SAINT-GERMAIN-EN-LAYE"
"10970487";"77431";"SAINT-PIERRE-LES-NEMOURS"
"10970489";"13055";"MARSEILLE"
"10970490";"13055";"MARSEILLE"
"10970491";"49194";"MAZE"
"10970492";"37049";"CHAMBOURG-SUR-INDRE"
"10970497";"75056";"PARIS"
"10970498";"58036";"BOUHY"
"10970501";"51118";"CHAMPIGNY"
"10970504";"41280";"VILLEFRANCHE-SUR-CHER"
"10970506";"94071";"SUCY-EN-BRIE"
"10970507";"63392";"SAINT-REMY-DE-CHARGNAT"
"10970511";"75056";"PARIS"
"10970533";"04113";"MARCOUX"
"10970538";"14118";"CAEN"
"10970539";"59009";"VILLENEUVE-D'ASCQ"
"10970540";"44109";"NANTES"
"10970541";"75056";"PARIS"
"10970544";"13042";"GEMENOS"
"10970545";"91665";"LA VILLE-DU-BOIS"
"10970546";"92022";"CHAVILLE"
"10970549";"93032";"GAGNY"
"10970550";"67019";"BALDENHEIM"
"10970551";"75056";"PARIS"
"10970553";"92078";"VILLENEUVE-LA-GARENNE"
"10970556";"71150";"CRECHES-SUR-SAONE"
"10970557";"94017";"CHAMPIGNY-SUR-MARNE"
"10970558";"47213";"PRAYSSAS"
"10970559";"88181";"FRAIZE"
"10970560";"49099";"CHOLET"
"10970563";"34114";"GIGNAC"
"10970564";"92040";"ISSY-LES-MOULINEAUX"
"10970567";"29091";"KERLOUAN"
"10970568";"13042";"GEMENOS"
"10970569";"13055";"MARSEILLE"
"10970570";"91514";"QUINCY-SOUS-SENART"
"10970571";"94042";"JOINVILLE-LE-PONT"
"10970572";"59410";"MONS-EN-BAROEUL"
"10970582";"06088";"NICE"
"10970583";"92051";"NEUILLY-SUR-SEINE"
"10970584";"06069";"GRASSE"
"10970593";"93047";"MONTFERMEIL"
"10970595";"44132";"PORNICHET"
"10970598";"97411";"SAINT-DENIS"
"10970618";"85262";"SAINT-PHILBERT-DE-BOUAINE"
"10970622";"14118";"CAEN"
"10970625";"44109";"NANTES"
"10970628";"78466";"ORGEVAL"
"10970632";"77400";"SAINT-AUGUSTIN"
"10970633";"78190";"CROISSY-SUR-SEINE"
"10970634";"92022";"CHAVILLE"
"10970636";"78586";"SARTROUVILLE"
"10970637";"94046";"MAISONS-ALFORT"
"10970638";"75056";"PARIS"
"10970639";"75056";"PARIS"
"10970640";"92012";"BOULOGNE-BILLANCOURT"
"10970643";"75056";"PARIS"
"10970645";"01064";"BRIORD"
"10970647";"75056";"PARIS"
"10970649";"92063";"RUEIL-MALMAISON"
"10970651";"59560";"SECLIN"
"10970654";"69085";"FLEURIEU-SUR-SAONE"
"10970656";"78545";"SAINT-CYR-L'ECOLE"
"10970657";"39150";"CHOISEY"
"10970659";"75056";"PARIS"
"10970664";"69046";"CHARLY"
"10970665";"34172";"MONTPELLIER"
"10970667";"11262";"NARBONNE"
"10970670";"13055";"MARSEILLE"
"10970716";"51454";"REIMS"
"10970723";"76498";"LE PETIT-QUEVILLY"
"10970727";"92026";"COURBEVOIE"
"10970737";"42131";"MAIZILLY"
"10970738";"94041";"IVRY-SUR-SEINE"
"10970753";"13055";"MARSEILLE"
"10970766";"74026";"LA BALME-DE-SILLINGY"
"10970769";"25056";"BESANCON"
"10970770";"06083";"MENTON"
"10970781";"51573";"TINQUEUX"
"10970798";"93073";"TREMBLAY-EN-FRANCE"
"10970813";"70181";"COURCUIRE"
"10970820";"06004";"ANTIBES"
"10970836";"30060";"CAISSARGUES"
"10970844";"27643";"TILLIERES-SUR-AVRE"
"10970848";"53230";"SAINT-JULIEN-DU-TERROUX"
"10970852";"03101";"DOMERAT"
"10970858";"93001";"AUBERVILLIERS"
"10970871";"72036";"BETHON"
"10970900";"36118";"SAINT-GEMME"
"10970901";"04209";"SISTERON"
"10970902";"66164";"RIVESALTES"
"10970903";"33013";"ARTIGUES-PRES-BORDEAUX"
"10970910";"72344";"SPAY"
"10970938";"37122";"JOUE-LES-TOURS"
"10970952";"06155";"VALLAURIS"
"10970963";"42187";"ROANNE"
"10970980";"26057";"BOURG-DE-PEAGE"
"10971026";"74244";"SAINT-LAURENT"
"10971036";"40217";"PARENTIS-EN-BORN"
"10971046";"59165";"CUINCY"
"10971075";"75056";"PARIS"
"10971105";"74093";"CRAN-GEVRIER"
"10971120";"26166";"LORIOL-SUR-DROME"
"10971126";"66136";"PERPIGNAN"
"10971137";"37176";"NOYANT-DE-TOURAINE"
"10971142";"13116";"VERQUIERES"
"10971156";"83068";"GRIMAUD"
"10971163";"61356";"LA ROUGE"
"10971183";"60523";"RAINVILLERS"
"10971207";"63113";"CLERMONT-FERRAND"
"10971215";"91272";"GIF-SUR-YVETTE"
"10971227";"35093";"DINARD"
"10971238";"06157";"VENCE"
"10971261";"12108";"GALGAN"
"10971279";"13055";"MARSEILLE"
"10971282";"67382";"QUATZENHEIM"
"10971292";"30189";"NIMES"
"10971301";"68257";"PFETTERHOUSE"
"10971310";"95063";"BEZONS"
"10971335";"31557";"TOURNEFEUILLE"
"10971336";"17306";"ROYAN"
"10971342";"37205";"SACHE"
"10971349";"78364";"MARCQ"
"10971363";"92022";"CHAVILLE"
"10971370";"36031";"BUZANCAIS"
"10971374";"34301";"SETE"
"10971386";"94019";"CHENNEVIERES-SUR-MARNE"
"10971419";"60159";"COMPIEGNE"
"10971421";"92002";"ANTONY"
"10971422";"77288";"MELUN"
"10971429";"88270";"LIFFOL-LE-GRAND"
"10971449";"83118";"SAINT-RAPHAEL"
"10971461";"33063";"BORDEAUX"
"10971476";"91095";"BOURAY-SUR-JUINE"
"10971487";"49334";"SERMAISE"
"10971488";"77468";"TORCY"
"10971497";"44131";"PORNIC"
"10971501";"56130";"SAINT-HELENE"
"10971502";"30060";"CAISSARGUES"
"10971529";"30107";"ESTEZARGUES"
"10971538";"29239";"ROSCOFF"
"10971539";"51454";"REIMS"
"10971550";"31588";"VILLENEUVE-TOLOSANE"
"10971566";"81145";"LISLE-SUR-TARN"
"10971571";"34074";"CESSENON-SUR-ORB"
"10971604";"06083";"MENTON"
"10971610";"78251";"FOURQUEUX"
"10971658";"17391";"SAINT-ROGATIEN"
"10971660";"59350";"LILLE"
"10971661";"26362";"VALENCE"
"10971667";"33376";"SAINT-AUBIN-DE-MEDOC"
"10971678";"30119";"FRESSAC"
"10971679";"44184";"SAINT-NAZAIRE"
"10971708";"92062";"PUTEAUX"
"10971711";"34108";"FRONTIGNAN"
"10971721";"66175";"SAINT-GENIS-DES-FONTAINES"
"10971733";"31526";"LA SALVETAT-SAINT-GILLES"
"10971750";"83148";"VIDAUBAN"
"10971760";"83046";"COTIGNAC"
"10971776";"35288";"SAINT-MALO"
"10971803";"57283";"HAGONDANGE"
"10971804";"62108";"BERCK"
"10971833";"34205";"LES PLANS"
"10971837";"02187";"CHIERRY"
"10971843";"31557";"TOURNEFEUILLE"
"10971864";"92012";"BOULOGNE-BILLANCOURT"
"10971876";"81099";"GAILLAC"
"10971880";"06004";"ANTIBES"
"10971891";"83126";"LA SEYNE-SUR-MER"
"10971892";"59009";"VILLENEUVE-D'ASCQ"
"10971893";"34172";"MONTPELLIER"
"10971911";"34309";"TEYRAN"
"10971914";"75056";"PARIS"
"10971918";"56206";"SAINT-AVE"
"10971942";"78015";"ANDRESY"
"10971945";"08275";"MARGNY"
"10971958";"82176";"LA SALVETAT-BELMONTET"
"10971961";"67482";"STRASBOURG"
"10971966";"75056";"PARIS"
"10971974";"51108";"CHALONS-EN-CHAMPAGNE"
"10971987";"24322";"PERIGUEUX"
"10971988";"63300";"RIOM"
"10971994";"95637";"VAUREAL"
"10972002";"77349";"OTHIS"
"10972013";"06004";"ANTIBES"
"10972024";"75056";"PARIS"
"10972025";"26088";"CHATUZANGE-LE-GOUBET"
"10972028";"75056";"PARIS"
"10972036";"65235";"JUILLAN"
"10972039";"13055";"MARSEILLE"
"10972041";"58278";"SERMOISE-SUR-LOIRE"
"10972056";"14370";"LE MOLAY-LITTRY"
"10972076";"77322";"MOUSSY-LE-NEUF"
"10972103";"80714";"SAINT-QUENTIN-LA-MOTTE"
"10972104";"04152";"PIERREVERT"
"10972111";"63334";"SAINT-DIER-D'AUVERGNE"
"10972114";"33277";"MASSUGAS"
"10972133";"35115";"FOUGERES"
"10972136";"06088";"NICE"
"10972138";"40186";"MISSON"
"10972139";"38374";"SAINT-CHEF"
"10972181";"37031";"BOURGUEIL"
"10972182";"54528";"TOUL"
"10972183";"38335";"REVEL-TOURDAN"
"10972201";"31145";"CINTEGABELLE"
"10972202";"02714";"SERMOISE"
"10972207";"73155";"MERY"
"10972237";"60462";"NOAILLES"
"10972239";"78403";"MEZY-SUR-SEINE"
"10972243";"49308";"SAINT-MELAINE-SUR-AUBANCE"
"10972253";"74081";"CLUSES"
"10972262";"59343";"LESQUIN"
"10972263";"76351";"LE HAVRE"
"10972267";"33199";"GUJAN-MESTRAS"
"10972279";"34172";"MONTPELLIER"
"10972280";"58194";"NEVERS"
"10972297";"25591";"VAUFREY"
"10972298";"13055";"MARSEILLE"
"10972304";"12247";"SAINT-SATURNIN-DE-LENNE"
"10972311";"89003";"AILLANT-SUR-THOLON"
"10972313";"47086";"DURAS"
"10972316";"84072";"MAZAN"
"10972317";"31555";"TOULOUSE"
"10972318";"25127";"CHARQUEMONT"
"10972336";"04209";"SISTERON"
"10972340";"59291";"HAUTMONT"
"10972346";"65025";"ARGELES-GAZOST"
"10972357";"74263";"SCIEZ"
"10972370";"86140";"LUSSAC-LES-CHATEAUX"
"10972382";"11023";"BADENS"
"10972392";"68066";"COLMAR"
"10972418";"42279";"SAINT-JUST-SAINT-RAMBERT"
"10972419";"78224";"L'ETANG-LA-VILLE"
"10972420";"33063";"BORDEAUX"
"10972429";"84087";"ORANGE"
"10972448";"14333";"HONFLEUR"
"10972452";"38421";"SAINT-MARTIN-D'HERES"
"10972454";"69271";"CHASSIEU"
"10972456";"68309";"SIERENTZ"
"10972458";"72181";"LE MANS"
"10972459";"17297";"RIVEDOUX-PLAGE"
"10972461";"81002";"AIGUEFONDE"
"10972465";"75056";"PARIS"
"10972466";"78297";"GUYANCOURT"
"10972467";"75056";"PARIS"
"10972468";"75056";"PARIS"
"10972471";"75056";"PARIS"
"10972473";"91553";"SAINT-GERMAIN-LES-CORBEIL"
"10972474";"95063";"BEZONS"
"10972475";"57672";"THIONVILLE"
"10972476";"60471";"NOYON"
"10972477";"92022";"CHAVILLE"
"10972478";"06029";"CANNES"
"10972481";"95203";"EAUBONNE"
"10972483";"49248";"POUANCE"
"10972485";"93071";"SEVRAN"
"10972487";"73064";"CHALLES-LES-EAUX"
"10972488";"92050";"NANTERRE"
"10972490";"75056";"PARIS"
"10972492";"53012";"ATHEE"
"10972493";"67482";"STRASBOURG"
"10972508";"97302";"CAYENNE"
"10972527";"50218";"GRANVILLE"
"10972536";"81114";"LABASTIDE-GABAUSSE"
"10972547";"02405";"LANDOUZY-LA-VILLE"
"10972549";"47213";"PRAYSSAS"
"10972551";"75056";"PARIS"
"10972569";"37214";"SAINT-CYR-SUR-LOIRE"
"10972573";"2A065";"CARGESE"
"10972577";"19059";"CONCEZE"
"10972578";"31070";"BLAJAN"
"10972580";"15152";"PIERREFORT"
"10972583";"45193";"MARCILLY-EN-VILLETTE"
"10972584";"57179";"DISTROFF"
"10972586";"75056";"PARIS"
"10972591";"35208";"ORGERES"
"10972593";"38253";"MONT-DE-LANS"
"10972594";"33522";"TALENCE"
"10972597";"24102";"CHANCELADE"
"10972599";"05086";"SAINT-MARIE"
"10972644";"75056";"PARIS"
"10972656";"93066";"SAINT-DENIS"
"10972660";"42094";"FEURS"
"10972665";"25056";"BESANCON"
"10972671";"38530";"VAULX-MILIEU"
"10972676";"62758";"SAINT-MARTIN-BOULOGNE"
"10972689";"35157";"LE LOROUX"
"10972690";"67482";"STRASBOURG"
"10972696";"42162";"SAINT-JEAN-SAINT-MAURICE"
"10972700";"33318";"PESSAC"
"10972701";"90030";"CROIX"
"10972713";"68028";"BERGHEIM"
"10972730";"40328";"VIEUX-BOUCAU-LES-BAINS"
"10972746";"13117";"VITROLLES"
"10972790";"78172";"CONFLANS-SAINTE-HONORINE"
"10972797";"01285";"PARCIEUX"
"10972800";"69123";"LYON"
"10972804";"69123";"LYON"
"10972805";"69270";"CHAPONNAY"
"10972810";"83118";"SAINT-RAPHAEL"
"10972822";"13086";"ROQUEVAIRE"
"10972826";"70467";"SAINT-LOUP-SUR-SEMOUSE"
"10972847";"47157";"MARMANDE"
"10972849";"75056";"PARIS"
"10972858";"21585";"SAULON-LA-CHAPELLE"
"10972878";"64483";"SAINT-JEAN-DE-LUZ"
"10972883";"78586";"SARTROUVILLE"
"10972889";"29049";"ELLIANT"
"10972892";"85135";"MAREUIL-SUR-LAY-DISSAIS"
"10972896";"50030";"BARFLEUR"
"10972919";"66038";"CANOHES"
"10972920";"32307";"PAVIE"
"10972921";"66094";"LATOUR-BAS-ELNE"
"10972924";"69089";"FRANCHEVILLE"
"10972929";"61464";"SEES"
"10972940";"72181";"LE MANS"
"10972941";"57209";"FAULQUEMONT"
"10972942";"16003";"AGRIS"
"10972978";"59008";"ANICHE"
"10972986";"69290";"SAINT-PRIEST"
"10973002";"42218";"SAINT-ETIENNE"
"10973009";"13004";"ARLES"
"10973013";"95199";"DOMONT"
"10973015";"86281";"VENDEUVRE-DU-POITOU"
"10973018";"33063";"BORDEAUX"
"10973027";"36153";"PAULNAY"
"10973029";"42302";"SORBIERS"
"10973031";"62427";"HENIN-BEAUMONT"
"10973036";"68376";"WITTENHEIM"
"10973044";"81257";"SAINT-JUERY"
"10973054";"68269";"RIBEAUVILLE"
"10973062";"69203";"SAINT-GENIS-L'ARGENTIERE"
"10973085";"31426";"POINTIS-DE-RIVIERE"
"10973086";"55533";"VAUCOULEURS"
"10973096";"69029";"BRON"
"10973097";"13055";"MARSEILLE"
"10973104";"91223";"ETAMPES"
"10973113";"45247";"PANNES"
"10973115";"68122";"HARTMANNSWILLER"
"10973137";"44097";"MESQUER"
"10973150";"21278";"FONTAINE-LES-DIJON"
"10973157";"75056";"PARIS"
"10973163";"59647";"WATTEN"
"10973172";"08311";"MOUZON"
"10973200";"10333";"SAINT-ANDRE-LES-VERGERS"
"10973203";"49007";"ANGERS"
"10973204";"40292";"SAUBRIGUES"
"10973205";"16370";"SIREUIL"
"10973209";"38139";"CREYS-MEPIEU"
"10973210";"59109";"BRILLON"
"10973211";"45234";"ORLEANS"
"10973213";"01199";"JUJURIEUX"
"10973214";"77122";"COMBS-LA-VILLE"
"10973215";"25397";"MONTFERRAND-LE-CHATEAU"
"10973216";"54184";"ESSEY-LES-NANCY"
"10973217";"69076";"DOMMARTIN"
"10973222";"75056";"PARIS"
"10973223";"54459";"RICHARDMENIL"
"10973224";"27698";"VITOT"
"10973226";"63113";"CLERMONT-FERRAND"
"10973229";"75056";"PARIS"
"10973230";"59410";"MONS-EN-BAROEUL"
"10973231";"54452";"REILLON"
